20.5,13.0
20.3,13.5
20.6,13.4
20.0,12.2
20.9,13.8
21.4,12.2
21.5,13.1
21.9,12.9
21.9,13.7
20.8,13.8
20.7,13.7
20.1,12.5
21.9,12.4
20.3,13.5
20.7,12.0
20.0,13.4
21.8,13.2
20.1,13.8
20.1,12.1
21.3,12.9
20.6,13.1
20.0,12.7
21.1,12.1
21.7,13.0
20.0,12.3
20.6,12.5
20.8,12.1
21.5,12.3
21.2,13.6
20.4,13.7
21.6,13.5
21.1,13.2
21.0,12.7
20.8,12.2
20.0,12.0
20.6,13.4
21.3,13.5
21.8,13.6
21.9,12.5
20.1,12.4
20.7,13.1
21.4,12.2
20.0,13.9
21.0,12.9
20.0,12.9
20.0,12.4
21.2,13.9
20.9,12.4
20.6,12.3
20.8,13.8
21.8,13.0
21.6,13.4
20.9,13.7
20.5,13.6
21.1,12.7
20.9,13.9
21.8,13.5
20.5,13.6
20.0,12.7
21.4,13.4
21.7,13.1
20.9,12.8
21.5,12.6
21.1,12.2
20.9,12.8
20.8,13.8
21.2,13.9
21.5,12.6
21.3,13.4
20.1,12.8
21.6,12.3
21.1,13.7
21.9,12.4
21.3,13.5
21.6,12.3
21.5,12.0
21.3,13.7
21.4,12.8
20.6,13.3
21.5,12.5
21.7,12.3
20.8,13.9
21.5,13.0
20.9,13.1
21.6,12.1
20.8,13.8
21.7,12.5
20.3,12.2
21.6,12.7
20.6,13.3
20.1,12.1
21.1,13.2
20.0,12.2
20.3,13.1
20.9,12.3
20.0,12.0
20.9,13.9
21.5,12.1
20.3,12.4
20.8,13.1
21.8,13.6
21.8,12.1
20.6,13.2
20.6,12.4
21.6,13.8
20.5,13.4
20.0,12.6
20.0,12.8
20.9,12.7
20.7,13.2
21.5,12.4
20.9,13.0
21.8,13.1
20.5,13.6
21.7,13.2
20.5,13.4
21.8,13.3
20.5,13.4
20.7,13.3
20.9,13.7
21.6,12.7
21.1,13.8
21.4,13.0
20.8,12.7
20.2,13.5
20.7,13.6
20.9,12.5
20.3,13.9
20.9,13.6
20.7,12.1
21.9,13.9
21.8,13.5
20.9,12.9
21.9,12.7
21.7,13.7
21.3,12.5
21.0,13.1
21.3,13.5
21.7,12.7
20.4,12.1
21.5,13.1
20.8,12.6
20.3,13.8
21.0,12.6
21.2,13.9
21.7,12.3
21.6,13.7
21.7,13.7
21.9,13.0
20.1,13.0
20.3,13.5
20.7,12.3
20.7,12.3
20.0,12.1
21.8,12.8
21.5,13.3
20.9,12.3
20.4,13.0
20.7,13.9
20.8,13.9
21.1,13.1
21.9,12.9
21.1,12.0
21.3,12.8
21.7,13.2
21.0,13.2
20.6,12.0
20.6,12.6
20.0,12.9
21.7,13.4
20.7,12.6
21.2,13.0
21.7,12.9
20.4,13.7
21.5,13.4
21.7,12.5
20.3,13.4
20.3,12.8
21.0,13.7
21.1,13.1
21.1,12.7
20.0,12.3
20.3,12.4
21.6,12.1
21.9,13.5
20.8,13.6
21.2,12.7
21.2,13.3
20.1,12.9
21.3,12.1
21.6,13.1
21.9,12.3
20.5,13.3
20.3,12.4
21.8,12.6
21.4,13.8
21.8,13.7
20.2,12.1
20.3,13.2
21.0,12.7
21.8,12.6
21.1,13.9
20.0,13.2
21.8,12.4
21.0,12.3
20.4,13.8
21.3,13.7
20.9,12.2
21.8,13.9
20.0,12.2
21.0,12.1
21.4,13.8
20.3,12.6
21.3,13.1
21.3,13.8
20.2,12.5
21.7,12.0
20.4,13.3
21.7,13.3
20.3,12.1
20.8,12.5
21.4,13.5
20.8,13.5
20.6,12.8
20.8,13.0
20.1,13.5
21.3,13.2
20.9,12.8
20.9,12.7
20.8,12.2
21.4,13.8
21.8,12.8
21.4,13.7
20.5,12.7
20.3,13.6
20.0,12.7
20.0,12.0
21.0,12.4
21.6,12.8
21.1,13.0
21.0,13.0
20.0,13.4
20.8,12.0
20.1,13.6
21.8,12.6
20.4,13.8
20.8,13.5
20.9,12.6
21.9,13.9
21.8,12.5
21.6,13.2
21.0,12.3
21.0,13.5
21.1,13.2
20.6,12.9
20.9,12.8
20.2,13.3
20.1,12.5
20.5,12.7
20.2,12.5
21.5,12.5
20.5,12.4
20.3,12.8
21.1,12.2
21.3,13.5
20.2,13.4
21.3,12.4
21.7,12.3
20.1,12.8
21.5,13.5
21.8,13.1
20.2,12.4
21.7,12.6
20.8,13.4
20.7,12.4
21.6,12.6
21.4,13.4
21.4,13.8
21.2,13.1
20.2,13.9
21.1,13.1
21.5,12.1
21.9,13.2
20.4,13.6
21.1,12.0
21.6,12.8
20.9,13.3
20.1,12.6
21.3,12.9
20.7,12.7
21.3,12.3
20.6,13.9
21.8,13.0
21.8,12.8
21.9,12.7
20.6,12.0
20.5,12.6
21.5,13.0
20.1,12.1
20.6,12.2
21.8,13.2
20.1,12.3
21.3,12.0
20.5,12.9
21.3,12.5
21.8,12.5
20.5,13.9
20.2,12.2
20.0,13.7
21.6,12.2
20.1,13.9
20.6,13.4
20.5,13.4
20.5,13.0
21.8,13.0
21.0,12.7
20.7,12.5
20.0,13.9
21.1,13.7
21.3,12.9
21.7,12.1
21.5,12.8
20.0,13.9
21.2,13.8
20.3,13.1
21.2,13.1
21.5,13.4
20.0,13.2
21.6,13.4
20.5,13.4
20.8,13.7
21.5,13.7
20.1,13.4
21.5,12.8
21.6,13.6
21.5,13.6
20.5,12.4
20.3,13.1
21.9,13.3
21.2,13.8
20.5,12.0
21.0,12.1
21.1,13.4
20.4,12.3
21.4,13.7
20.3,13.1
21.6,13.0
20.7,12.4
20.1,13.5
21.8,13.9
20.8,13.7
21.7,12.3
21.9,12.8
20.3,12.0
21.2,13.7
20.4,13.6
21.2,13.3
21.7,13.5
20.3,13.3
21.8,12.5
21.8,13.3
21.2,13.0
20.6,12.4
20.9,13.2
20.5,13.4
21.7,12.6
20.4,12.3
20.7,12.2
20.0,12.2
20.7,12.3
21.9,13.9
20.0,12.2
21.7,12.9
20.4,12.6
20.5,13.8
21.8,13.2
20.1,13.2
20.5,12.0
21.7,13.9
20.1,12.9
21.4,12.9
21.4,12.7
20.1,13.1
20.0,13.7
21.1,12.0
21.2,13.8
21.2,13.2
21.9,12.4
21.3,13.6
20.3,13.3
20.7,12.6
21.1,13.8
20.7,12.3
21.5,12.2
20.5,12.1
21.1,13.0
20.3,13.5
21.5,13.8
20.9,12.0
21.5,13.0
21.6,13.0
20.2,13.8
21.6,13.2
20.9,13.4
21.4,12.3
20.1,13.7
20.8,12.5
21.0,13.6
21.8,12.9
21.8,12.0
21.4,12.2
21.0,13.6
20.5,12.4
21.9,12.3
21.9,13.4
21.4,12.1
20.9,13.0
20.8,12.7
20.1,12.8
21.0,13.0
20.8,12.2
20.1,13.6
20.8,13.9
21.8,12.7
21.5,12.8
21.5,13.3
21.8,13.4
21.6,13.5
20.9,13.2
20.7,12.8
21.5,13.7
20.9,13.3
21.0,13.1
21.3,12.9
21.3,13.6
21.8,12.7
20.7,13.5
21.3,13.8
21.1,12.3
20.0,12.4
20.9,12.7
21.2,12.7
20.0,13.1
20.7,13.1
21.8,12.2
21.3,13.8
20.0,13.1
21.7,13.8
21.0,13.4
20.3,13.3
20.2,13.5
21.4,13.8
20.4,12.9
21.3,13.9
21.8,12.6
20.2,13.5
20.9,12.8
21.3,12.4
20.9,12.4
20.4,13.2
20.9,13.3
21.6,12.0
20.8,13.8
20.5,13.0
20.2,12.3
21.9,13.5
21.3,13.2
21.4,12.6
20.0,13.4
21.9,13.6
20.8,13.9
20.4,13.7
21.1,13.3
20.9,12.6
20.5,13.4
21.1,13.5
20.9,13.3
20.1,12.4
21.2,13.5
21.1,13.4
21.8,13.2
20.0,12.9
21.5,13.9
20.6,12.3
21.0,12.5
20.9,12.6
20.1,13.4
20.2,13.1
21.1,13.9
21.8,12.9
21.6,12.7
20.6,12.6
21.8,13.7
21.5,12.4
20.8,12.8
20.4,12.1
20.0,12.7
21.0,13.6
21.9,12.3
20.2,12.0
21.7,27.9
20.3,26.3
20.8,27.8
20.5,26.2
20.2,27.5
20.8,27.2
21.7,26.1
21.8,27.7
21.8,26.2
21.3,26.7
20.5,26.1
21.4,26.1
21.8,27.2
21.0,27.8
21.2,27.5
21.8,26.6
21.2,27.5
20.5,26.8
21.9,27.0
21.7,26.9
20.9,27.6
21.4,26.9
21.1,27.2
21.4,27.4
21.7,27.5
20.0,27.3
20.5,27.5
21.7,27.9
21.2,27.6
20.6,26.0
21.0,27.9
21.5,27.3
21.3,27.9
21.6,26.9
21.5,27.1
21.6,27.6
20.4,26.4
21.2,26.1
21.9,27.1
20.8,27.5
20.0,26.8
20.6,26.4
20.2,27.8
21.9,26.2
21.0,27.1
21.7,26.3
21.2,27.1
20.1,26.2
21.9,26.0
21.4,27.0
21.8,26.3
20.0,26.1
21.1,27.5
21.5,27.0
21.2,27.1
21.5,26.3
20.3,27.5
20.8,26.6
